timestamp,type,symbol,quantity,entry_price,exit_price,position_value,margin_used,pnl,position_duration,balance_before,balance_after
2025-12-22T05:04:38.216373,BUY,ARKMUSDT,247.0,,,46.831199999999995,0.9366239999999999,-0.9366239999999999,,934.93149708,933.9948730799999
2025-12-22T05:04:39.529591,BUY,ARKUSDT,183.0,,,46.5735,1.86294,-1.86294,,933.9948730799999,932.13193308
2025-12-22T05:04:40.993764,BUY,ASTRUSDT,4644.0,,,46.607184,1.8642873599999998,-1.8642873599999998,,932.13193308,930.2676457199999
2025-12-22T05:04:42.320904,BUY,ATHUSDT,4920.0,,,46.503840000000004,1.8601536,-1.8601536,,930.2676457199999,928.4074921199999
2025-12-22T05:04:43.747214,BUY,ATOMUSDT,24.0,,,46.367999999999995,0.6182399999999999,-0.6182399999999999,,928.4074921199999,927.7892521199999
2025-12-22T05:04:45.072456,BUY,ATUSDT,467.0,,,46.43381,2.3216905,-2.3216905,,927.7892521199999,925.4675616199999
2025-12-22T05:04:46.392599,BUY,AUCTIONUSDT,9.5,,,46.132,1.8452799999999998,-1.8452799999999998,,925.4675616199999,923.6222816199999
2025-12-22T05:04:48.153409,BUY,AVAAIUSDT,4675.0,,,46.184325,2.30921625,-2.30921625,,923.6222816199999,921.3130653699999
2025-12-22T05:04:49.480646,BUY,AVAXUSDT,3.8,,,45.9002,0.9180039999999999,-0.9180039999999999,,921.3130653699999,920.3950613699999
2025-12-22T05:04:50.811845,BUY,AVLUSDT,588.0,,,45.99923999999999,2.299962,-2.299962,,920.3950613699999,918.0950993699998
2025-12-22T05:04:52.215995,BUY,AXSUSDT,54.4,,,45.88096,0.9176192000000001,-0.9176192000000001,,918.0950993699998,917.1774801699999
2025-12-22T05:04:53.654892,BUY,BANANAUSDT,7.37,,,45.87825,1.8351300000000001,-1.8351300000000001,,917.1774801699999,915.3423501699998
2025-12-22T05:04:55.462625,BUY,BATUSDT,221.0,,,45.7691,1.830764,-1.830764,,915.3423501699998,913.5115861699998
2025-12-22T05:04:56.786606,BUY,BCHUSDT,0.08,,,46.496,0.9299200000000001,-0.9299200000000001,,913.5115861699998,912.5816661699997
2025-12-22T05:04:58.354312,BUY,BEATUSDT,11.0,,,44.045100000000005,1.7618040000000001,-1.7618040000000001,,912.5816661699997,910.8198621699997
2025-12-22T05:04:59.806551,BUY,BIOUSDT,1093.0,,,45.52345,0.910469,-0.910469,,910.8198621699997,909.9093931699997
2025-12-22T05:05:01.139409,BUY,BLASTUSDT,61460.0,,,45.498838000000006,2.2749419000000004,-2.2749419000000004,,909.9093931699997,907.6344512699997
2025-12-22T05:05:02.460729,BUY,BLESSUSDT,4200.0,,,45.36,3.6288,-3.6288,,907.6344512699997,904.0056512699997
2025-12-22T05:05:03.772439,BUY,BLUAIUSDT,10380.0,,,45.18414,1.8073656,-1.8073656,,904.0056512699997,902.1982856699997
2025-12-22T05:05:05.161256,BUY,BNBUSDT,0.05,,,42.725,0.8545,-0.8545,,902.1982856699997,901.3437856699996
2025-12-22T05:05:06.499297,BUY,BOBBOBUSDT,3600.0,,,45.0936,2.25468,-2.25468,,901.3437856699996,899.0891056699996
2025-12-22T05:05:07.780621,BUY,BOMEUSDT,77500.0,,,44.95,0.899,-0.899,,899.0891056699996,898.1901056699996
2025-12-22T05:05:09.099763,BUY,BRETTUSDT,3230.0,,,44.929300000000005,0.8985860000000001,-0.8985860000000001,,898.1901056699996,897.2915196699996
2025-12-22T05:05:10.493467,BUY,BSUUSDT,320.0,,,44.8672,8.97344,-8.97344,,897.2915196699996,888.3180796699996
2025-12-22T05:05:11.821947,BUY,BTCUSDT,0.001,,,88.3438,0.8834380000000001,-0.8834380000000001,,888.3180796699996,887.4346416699997
2025-12-22T05:05:13.171537,BUY,BUSDT,209.0,,,44.27456,3.5419648,-3.5419648,,887.4346416699997,883.8926768699997
2025-12-22T05:05:14.508115,BUY,C98USDT,2016.2,,,44.195104,1.76780416,-1.76780416,,883.8926768699997,882.1248727099997
2025-12-22T05:05:15.880231,BUY,CAMPUSDT,6132.0,,,44.107476,1.76429904,-1.76429904,,882.1248727099997,880.3605736699998
2025-12-22T05:05:17.213786,BUY,CATIUSDT,727.0,,,44.027120000000004,2.201356,-2.201356,,880.3605736699998,878.1592176699997
2025-12-22T05:05:18.521386,BUY,CCUSDT,468.0,,,43.90776,1.7563104,-1.7563104,,878.1592176699997,876.4029072699998
2025-12-22T05:05:19.812561,BUY,CELOUSDT,367.9,,,43.816889999999994,1.7526755999999997,-1.7526755999999997,,876.4029072699998,874.6502316699998
2025-12-22T05:05:21.182094,BUY,CFXUSDT,618.0,,,43.72968,1.7491872000000002,-1.7491872000000002,,874.6502316699998,872.9010444699998
2025-12-22T05:05:22.475294,BUY,CGPTUSDT,1535.0,,,43.64005,1.745602,-1.745602,,872.9010444699998,871.1554424699998
2025-12-22T05:05:23.807340,BUY,CHRUSDT,1056.7,,,43.557174,2.1778587000000003,-2.1778587000000003,,871.1554424699998,868.9775837699998
2025-12-22T05:05:25.183843,BUY,CKBUSDT,18360.0,,,43.45812,1.7383248,-1.7383248,,868.9775837699998,867.2392589699998
2025-12-22T05:05:26.485424,BUY,CLANKERUSDT,1.45,,,43.4565,2.172825,-2.172825,,867.2392589699998,865.0664339699998
2025-12-22T05:05:27.936188,BUY,COMPUSDT,1.82,,,43.225,1.729,-1.729,,865.0664339699998,863.3374339699998
2025-12-22T05:05:29.245626,BUY,COOKIEUSDT,1116.0,,,43.17804,1.7271216,-1.7271216,,863.3374339699998,861.6103123699997
2025-12-22T05:05:30.572257,BUY,COREUSDT,350.0,,,43.0745,2.153725,-2.153725,,861.6103123699997,859.4565873699997
2025-12-22T05:05:31.880559,BUY,COTIUSDT,2083.0,,,42.97229,1.7188916,-1.7188916,,859.4565873699997,857.7376957699997
2025-12-22T05:05:33.606800,BUY,CROSSUSDT,360.0,,,42.9228,2.14614,-2.14614,,857.7376957699997,855.5915557699998
2025-12-22T05:05:35.361136,BUY,CTCUSDT,172.0,,,42.8624,1.714496,-1.714496,,855.5915557699998,853.8770597699997
2025-12-22T05:05:36.720769,BUY,CTSIUSDT,1321.0,,,42.70793,8.541585999999999,-8.541585999999999,,853.8770597699997,845.3354737699997
2025-12-22T05:05:38.030790,BUY,CUDISUSDT,1480.0,,,42.3428,2.11714,-2.11714,,845.3354737699997,843.2183337699997
2025-12-22T05:05:39.408035,BUY,CVXUSDT,24.46,,,42.16904,2.108452,-2.108452,,843.2183337699997,841.1098817699997
2025-12-22T05:05:40.741833,BUY,CYBERUSDT,61.3,,,42.06406,1.6825624,-1.6825624,,841.1098817699997,839.4273193699996
2025-12-22T05:05:42.095551,BUY,CYSUSDT,114.0,,,42.066,3.3652800000000003,-3.3652800000000003,,839.4273193699996,836.0620393699996
2025-12-22T05:05:43.733949,BUY,DOODUSDT,6240.0,,,41.795519999999996,3.3436415999999998,-3.3436415999999998,,836.0620393699996,832.7183977699997
2025-12-22T05:05:45.042148,BUY,DOTUSDT,23.1,,,41.58231000000001,0.8316462000000001,-0.8316462000000001,,832.7183977699997,831.8867515699997
2025-12-22T05:05:46.402970,BUY,DUSKUSDT,1056.0,,,41.6064,3.328512,-3.328512,,831.8867515699997,828.5582395699996
2025-12-22T05:05:47.745397,BUY,DYDXUSDT,255.1,,,41.428239999999995,0.8285647999999999,-0.8285647999999999,,828.5582395699996,827.7296747699996
2025-12-22T05:05:49.134339,BUY,EDUUSDT,269.4,,,41.379839999999994,2.0689919999999997,-2.0689919999999997,,827.7296747699996,825.6606827699997
2025-12-22T05:05:50.448259,BUY,EIGENUSDT,105.0,,,41.1705,0.82341,-0.82341,,825.6606827699997,824.8372727699997
2025-12-22T05:05:51.770129,BUY,ENAUSDT,196.0,,,41.2776,0.825552,-0.825552,,824.8372727699997,824.0117207699997
2025-12-22T05:05:53.126976,BUY,ENSUSDT,4.3,,,40.9833,0.819666,-0.819666,,824.0117207699997,823.1920547699997
2025-12-22T05:05:54.437955,BUY,EPICUSDT,64.0,,,41.1584,1.646336,-1.646336,,823.1920547699997,821.5457187699997
2025-12-22T05:05:55.741121,BUY,EPTUSDT,27870.0,,,41.08038,2.054019,-2.054019,,821.5457187699997,819.4916997699996
2025-12-22T05:05:57.113758,BUY,ETCUSDT,3.4,,,41.43579999999999,0.8287159999999999,-0.8287159999999999,,819.4916997699996,818.6629837699996
2025-12-22T05:05:58.603538,BUY,ETHBTCUSDT,1200.0,,,40.808400000000006,1.6323360000000002,-1.6323360000000002,,818.6629837699996,817.0306477699996
2025-12-22T05:05:59.916567,BUY,ETHFIUSDT,57.1,,,40.87218,1.6348872,-1.6348872,,817.0306477699996,815.3957605699997
2025-12-22T05:06:01.415145,BUY,FILUSDT,32.0,,,40.768,1.63072,-1.63072,,815.3957605699997,813.7650405699997
2025-12-22T05:06:02.743606,BUY,FLOCKUSDT,464.0,,,40.706720000000004,1.6282688,-1.6282688,,813.7650405699997,812.1367717699997
2025-12-22T05:06:04.055729,BUY,FLOWUSDT,236.2,,,40.602779999999996,1.6241111999999998,-1.6241111999999998,,812.1367717699997,810.5126605699996
2025-12-22T05:06:05.398783,BUY,FLUIDUSDT,15.7,,,40.506,1.62024,-1.62024,,810.5126605699996,808.8924205699997
2025-12-22T05:06:06.729187,BUY,FOLKSUSDT,8.16,,,40.4328,2.02164,-2.02164,,808.8924205699997,806.8707805699996
2025-12-22T05:06:08.124203,BUY,GALAUSDT,6589.0,,,40.344447,0.53792596,-0.53792596,,806.8707805699996,806.3328546099996
2025-12-22T05:06:09.453224,BUY,GASUSDT,22.4,,,40.38719999999999,1.6154879999999998,-1.6154879999999998,,806.3328546099996,804.7173666099995
2025-12-22T05:06:10.795472,BUY,GIGGLEUSDT,0.581,,,40.211009999999995,1.6084403999999999,-1.6084403999999999,,804.7173666099995,803.1089262099996
2025-12-22T05:06:12.122344,BUY,GLMUSDT,195.0,,,40.08615,1.6034460000000001,-1.6034460000000001,,803.1089262099996,801.5054802099996
2025-12-22T05:06:13.507432,BUY,GNOUSDT,0.33,,,40.0488,8.00976,-8.00976,,801.5054802099996,793.4957202099996
2025-12-22T05:06:14.908928,BUY,GRASSUSDT,134.0,,,39.6908,1.5876320000000002,-1.5876320000000002,,793.4957202099996,791.9080882099996
2025-12-22T05:06:16.320978,BUY,HANAUSDT,3950.0,,,39.5948,1.97974,-1.97974,,791.9080882099996,789.9283482099996
2025-12-22T05:06:17.652117,BUY,HBARUSDT,355.0,,,39.451150000000005,0.5260153333333334,-0.5260153333333334,,789.9283482099996,789.4023328766663
2025-12-22T05:06:18.958781,BUY,HEIUSDT,335.2,,,39.4698,1.97349,-1.97349,,789.4023328766663,787.4288428766663
2025-12-22T05:06:20.278267,BUY,HFTUSDT,1466.0,,,39.3621,2.3612537492501495,-2.3612537492501495,,787.4288428766663,785.0675891274161
2025-12-22T05:06:21.637736,BUY,HIPPOUSDT,43200.0,,,39.25584,1.9627919999999999,-1.9627919999999999,,785.0675891274161,783.1047971274161
2025-12-22T05:06:23.007765,BUY,HMSTRUSDT,187440.0,,,39.156216,1.56624864,-1.56624864,,783.1047971274161,781.538548487416
2025-12-22T05:06:24.460972,BUY,HPOS10IUSDT,1098.0,,,39.06684,3.1253471999999998,-3.1253471999999998,,781.538548487416,778.4132012874161
2025-12-22T05:06:25.802861,BUY,HUMAUSDT,1231.0,,,38.91191,1.5564764,-1.5564764,,778.4132012874161,776.8567248874161
2025-12-22T05:06:27.081567,BUY,HUSDT,270.0,,,39.025800000000004,1.9512900000000002,-1.9512900000000002,,776.8567248874161,774.9054348874162
2025-12-22T05:06:28.482999,BUY,ICNTUSDT,103.0,,,38.8207,1.941035,-1.941035,,774.9054348874162,772.9643998874161
2025-12-22T05:06:29.794965,BUY,ICPUSDT,12.7,,,38.6969,0.773938,-0.773938,,772.9643998874161,772.1904618874161
2025-12-22T05:06:31.256525,BUY,INJUSDT,8.5,,,38.7515,0.77503,-0.77503,,772.1904618874161,771.415431887416
2025-12-22T05:06:32.637502,BUY,IOUSDT,255.6,,,38.57004,1.5428016,-1.5428016,,771.415431887416,769.8726302874161
2025-12-22T05:06:33.943412,BUY,IPUSDT,24.8,,,38.55656,0.7711311999999999,-0.7711311999999999,,769.8726302874161,769.1014990874161
2025-12-22T05:06:35.276066,BUY,IRYSUSDT,1160.0,,,38.331039999999994,1.9165519999999998,-1.9165519999999998,,769.1014990874161,767.184947087416
2025-12-22T05:06:36.627347,BUY,JCTUSDT,18700.0,,,38.4098,1.536392,-1.536392,,767.184947087416,765.6485550874161
2025-12-22T05:06:37.943675,BUY,JELLYJELLYUSDT,568.0,,,38.299104,1.9149552,-1.9149552,,765.6485550874161,763.7335998874161
2025-12-22T05:06:39.276447,BUY,JSTUSDT,940.0,,,38.0888,1.523552,-1.523552,,763.7335998874161,762.2100478874161
2025-12-22T05:06:40.578885,BUY,JTOUSDT,108.2,,,38.09722,0.7619444,-0.7619444,,762.2100478874161,761.4481034874161
2025-12-22T05:06:42.417251,BUY,KITEUSDT,429.0,,,38.11665,0.762333,-0.762333,,761.4481034874161,760.6857704874161
2025-12-22T05:06:43.706438,BUY,KMNOUSDT,750.0,,,38.2425,1.5297,-1.5297,,760.6857704874161,759.1560704874161
2025-12-22T05:06:45.081482,BUY,LAUSDT,117.6,,,37.97304,1.5189215999999999,-1.5189215999999999,,759.1560704874161,757.6371488874161
2025-12-22T05:06:46.454913,BUY,LINEAUSDT,5740.0,,,37.90122,0.5053496000000001,-0.5053496000000001,,757.6371488874161,757.131799287416
2025-12-22T05:06:47.960116,BUY,LUMIAUSDT,392.9,,,37.855915,1.89279575,-1.89279575,,757.131799287416,755.239003537416
2025-12-22T05:06:49.369670,BUY,MANTAUSDT,523.7,,,37.764007,1.51056028,-1.51056028,,755.239003537416,753.728443257416
2025-12-22T05:06:50.681500,BUY,MAVIAUSDT,775.3,,,37.687332999999995,1.8843666499999998,-1.8843666499999998,,753.728443257416,751.844076607416
2025-12-22T05:06:52.011503,BUY,MAVUSDT,1447.0,,,37.59306,1.5037224,-1.5037224,,751.844076607416,750.340354207416
2025-12-22T05:06:53.329055,BUY,MBOXUSDT,1271.0,,,37.50721,1.8753605,-1.8753605,,750.340354207416,748.4649937074159
2025-12-22T05:06:54.647380,BUY,MELANIAUSDT,350.4,,,37.426224,1.4970489599999999,-1.4970489599999999,,748.4649937074159,746.9679447474159
2025-12-22T05:06:56.004265,BUY,MERLUSDT,89.9,,,37.36244000000001,1.4944976000000003,-1.4944976000000003,,746.9679447474159,745.4734471474159
2025-12-22T05:06:57.348458,BUY,METUSDT,153.4,,,37.2762,0.7455240000000001,-0.7455240000000001,,745.4734471474159,744.7279231474158
2025-12-22T05:06:59.227789,BUY,MEUSDT,171.0,,,37.2951,1.491804,-1.491804,,744.7279231474158,743.2361191474158
2025-12-22T05:07:00.542684,BUY,MEWUSDT,43900.0,,,37.139399999999995,0.7427879999999999,-0.7427879999999999,,743.2361191474158,742.4933311474158
2025-12-22T05:07:01.886951,BUY,MIRAUSDT,293.2,,,37.119119999999995,0.7423823999999999,-0.7423823999999999,,742.4933311474158,741.7509487474158
2025-12-22T05:07:03.192390,BUY,MLNUSDT,8.0,,,37.32,1.866,-1.866,,741.7509487474158,739.8849487474158
2025-12-22T05:07:04.991103,BUY,MONUSDT,1862.0,,,36.992354,0.73984708,-0.73984708,,739.8849487474158,739.1451016674158
2025-12-22T05:07:06.318529,BUY,MOODENGUSDT,517.0,,,36.95516,0.7391032,-0.7391032,,739.1451016674158,738.4059984674158
2025-12-22T05:07:07.659489,BUY,MORPHOUSDT,30.0,,,36.912,1.47648,-1.47648,,738.4059984674158,736.9295184674157
2025-12-22T05:07:08.938416,BUY,MOVEUSDT,1139.0,,,36.85804,1.4743216000000001,-1.4743216000000001,,736.9295184674157,735.4551968674157
2025-12-22T05:07:10.286422,BUY,MTLUSDT,106.9,,,36.784290000000006,1.8392145000000002,-1.8392145000000002,,735.4551968674157,733.6159823674157
2025-12-22T05:07:11.598141,BUY,MUBARAKUSDT,2420.0,,,36.6872,1.8343599999999998,-1.8343599999999998,,733.6159823674157,731.7816223674157
2025-12-22T05:07:12.907994,BUY,MUSDT,25.0,,,35.89,1.4356,-1.4356,,731.7816223674157,730.3460223674157
2025-12-22T05:07:14.269890,BUY,NEOUSDT,10.38,,,36.52722000000001,1.4610888000000002,-1.4610888000000002,,730.3460223674157,728.8849335674157
2025-12-22T05:07:15.585944,BUY,NFPUSDT,1637.2,,,36.444072,1.8222036,-1.8222036,,728.8849335674157,727.0627299674157
2025-12-22T05:07:16.958840,BUY,NMRUSDT,3.9,,,36.008700000000005,1.4403480000000002,-1.4403480000000002,,727.0627299674157,725.6223819674158
2025-12-22T05:07:18.435962,BUY,OGUSDT,2.9,,,35.8701,2.869608,-2.869608,,725.6223819674158,722.7527739674158
2025-12-22T05:07:19.730242,BUY,OKBUSDT,0.34,,,36.1896,1.447584,-1.447584,,722.7527739674158,721.3051899674158
2025-12-22T05:07:21.016517,BUY,OLUSDT,2318.0,,,36.068079999999995,1.8034039999999998,-1.8034039999999998,,721.3051899674158,719.5017859674158
2025-12-22T05:07:22.389543,BUY,OMUSDT,526.0,,,35.99418,0.7198836,-0.7198836,,719.5017859674158,718.7819023674158
2025-12-22T05:07:23.711458,BUY,ONDOUSDT,92.0,,,35.861599999999996,0.7172319999999999,-0.7172319999999999,,718.7819023674158,718.0646703674158
2025-12-22T05:07:25.135657,BUY,OPUSDT,132.1,,,35.904779999999995,0.7180956,-0.7180956,,718.0646703674158,717.3465747674159
2025-12-22T05:07:26.441301,BUY,ORCAUSDT,33.1,,,35.91019,1.4364076,-1.4364076,,717.3465747674159,715.9101671674158
2025-12-22T05:07:28.191143,BUY,OXTUSDT,1410.0,,,35.8986,2.871888,-2.871888,,715.9101671674158,713.0382791674158
2025-12-22T05:07:29.499629,BUY,PARTIUSDT,333.0,,,35.60769,1.7803844999999998,-1.7803844999999998,,713.0382791674158,711.2578946674158
2025-12-22T05:07:30.812213,BUY,PAXGUSDT,0.008,,,35.192800000000005,0.7038560000000001,-0.7038560000000001,,711.2578946674158,710.5540386674159
2025-12-22T05:07:32.197163,BUY,PEOPLEUSDT,3789.0,,,35.529453,1.4211781199999998,-1.4211781199999998,,710.5540386674159,709.1328605474158
2025-12-22T05:07:33.573953,BUY,PIXELUSDT,4578.0,,,35.45661,1.4182644,-1.4182644,,709.1328605474158,707.7145961474158
2025-12-22T05:07:34.874162,BUY,PLUMEUSDT,2100.0,,,35.385,0.7077,-0.7077,,707.7145961474158,707.0068961474158
2025-12-22T05:07:36.207000,BUY,POLUSDT,331.0,,,35.30115,0.470682,-0.470682,,707.0068961474158,706.5362141474158
2025-12-22T05:07:37.576222,BUY,POPCATUSDT,437.0,,,35.313970000000005,0.7062794000000001,-0.7062794000000001,,706.5362141474158,705.8299347474158
2025-12-22T05:07:38.844827,BUY,PORTALUSDT,1707.4,,,35.291958,1.7645979,-1.7645979,,705.8299347474158,704.0653368474158
2025-12-22T05:07:40.229354,BUY,PROMUSDT,4.8,,,35.068799999999996,1.7534399999999999,-1.7534399999999999,,704.0653368474158,702.3118968474158
2025-12-22T05:07:41.555835,BUY,PUFFERUSDT,590.0,,,35.1227,1.756135,-1.756135,,702.3118968474158,700.5557618474159
2025-12-22T05:07:42.889381,BUY,PUMPFUNUSDT,17700.0,,,34.9575,0.4661,-0.4661,,700.5557618474159,700.0896618474159
2025-12-22T05:07:44.229222,BUY,PYTHUSDT,589.0,,,35.01016,0.7002032,-0.7002032,,700.0896618474159,699.3894586474158
2025-12-22T05:07:45.537407,BUY,QNTUSDT,0.45,,,34.7625,2.0853329334133175,-2.0853329334133175,,699.3894586474158,697.3041257140026
2025-12-22T05:07:46.890883,BUY,QUSDT,2430.0,,,34.93611,1.7468055,-1.7468055,,697.3041257140026,695.5573202140025
2025-12-22T05:07:48.244206,BUY,RAVEUSDT,55.0,,,34.72865,1.389146,-1.389146,,695.5573202140025,694.1681742140025
2025-12-22T05:07:49.944481,BUY,RAYDIUMUSDT,38.3,,,34.69214,1.3876856000000002,-1.3876856000000002,,694.1681742140025,692.7804886140025
2025-12-22T05:07:51.395269,BUY,RESOLVUSDT,451.0,,,34.618759999999995,1.3847503999999997,-1.3847503999999997,,692.7804886140025,691.3957382140024
2025-12-22T05:07:52.737914,BUY,RIVERUSDT,6.8,,,34.6528,1.386112,-1.386112,,691.3957382140024,690.0096262140024
2025-12-22T05:07:54.100193,BUY,RLSUSDT,2110.0,,,34.52382,1.726191,-1.726191,,690.0096262140024,688.2834352140025
2025-12-22T05:07:55.547872,BUY,RSRUSDT,13530.0,,,34.42032,1.3768128,-1.3768128,,688.2834352140025,686.9066224140024
2025-12-22T05:07:56.892086,BUY,RUNEUSDT,59.6,,,34.31768,1.3727072,-1.3727072,,686.9066224140024,685.5339152140024
2025-12-22T05:07:58.226226,BUY,RVNUSDT,4973.0,,,34.278889,1.37115556,-1.37115556,,685.5339152140024,684.1627596540023
2025-12-22T05:07:59.888987,BUY,SANDUSDT,293.0,,,34.2517,0.685034,-0.685034,,684.1627596540023,683.4777256540024
2025-12-22T05:08:01.756126,BUY,SAPIENUSDT,277.0,,,34.13471,1.7067355,-1.7067355,,683.4777256540024,681.7709901540023
2025-12-22T05:08:03.106328,BUY,SCRTUSDT,331.2,,,34.087104,1.7043551999999997,-1.7043551999999997,,681.7709901540023,680.0666349540023
2025-12-22T05:08:04.490498,BUY,SEIUSDT,306.0,,,33.98742,0.6797484,-0.6797484,,680.0666349540023,679.3868865540023
2025-12-22T05:08:05.820730,BUY,SHIB1000USDT,4670.0,,,33.95557,0.6791114,-0.6791114,,679.3868865540023,678.7077751540023
2025-12-22T05:08:07.143042,BUY,SIGNUSDT,950.0,,,33.7915,1.3516599999999999,-1.3516599999999999,,678.7077751540023,677.3561151540023
2025-12-22T05:08:08.512042,BUY,SKLUSDT,3354.0,,,33.868691999999996,1.3547476799999998,-1.3547476799999998,,677.3561151540023,676.0013674740023
2025-12-22T05:08:09.888900,BUY,SKYUSDT,500.0,,,34.01499999999999,1.7007499999999998,-1.7007499999999998,,676.0013674740023,674.3006174740024
2025-12-22T05:08:11.312880,BUY,SOLAYERUSDT,204.0,,,33.7008,1.3480320000000001,-1.3480320000000001,,674.3006174740024,672.9525854740024
2025-12-22T05:08:13.159682,BUY,SOSOUSDT,61.0,,,33.916000000000004,1.6958000000000002,-1.6958000000000002,,672.9525854740024,671.2567854740024
2025-12-22T05:08:14.490146,BUY,SPKUSDT,1670.0,,,33.4835,1.33934,-1.33934,,671.2567854740024,669.9174454740024
2025-12-22T05:08:15.875601,BUY,STABLEUSDT,2920.0,,,33.5216,0.670432,-0.670432,,669.9174454740024,669.2470134740024
2025-12-22T05:08:17.333293,BUY,STRKUSDT,419.6,,,33.458904000000004,0.6691780800000001,-0.6691780800000001,,669.2470134740024,668.5778353940024
2025-12-22T05:08:18.681577,BUY,STXUSDT,134.1,,,33.41772,0.6683544,-0.6683544,,668.5778353940024,667.9094809940024
2025-12-22T05:08:20.016932,BUY,SUIUSDT,20.0,,,28.964,0.57928,-0.57928,,667.9094809940024,667.3302009940023
2025-12-22T05:08:21.326835,BUY,SUNUSDT,1630.0,,,33.36936,1.3347744,-1.3347744,,667.3302009940023,665.9954265940023
2025-12-22T05:08:22.660695,BUY,SUPERUSDT,147.0,,,33.2367,1.3294679999999999,-1.3294679999999999,,665.9954265940023,664.6659585940023
