timestamp,datetime,open,high,low,close,volume
1765958400000,2025-12-17 10:00:00,867.6,867.6,860.1,860.2,6498.37
1765965600000,2025-12-17 12:00:00,860.2,860.7,854.7,859.1,11089.08
1765972800000,2025-12-17 14:00:00,859.1,864.8,856.7,862.1,8174.83
1765980000000,2025-12-17 16:00:00,862.1,876.1,852.0,853.2,26881.64
1765987200000,2025-12-17 18:00:00,853.2,857.3,839.1,843.1,29549.14
1765994400000,2025-12-17 20:00:00,843.1,846.2,832.1,840.1,16853.99
1766001600000,2025-12-17 22:00:00,840.1,844.3,836.9,838.3,2792.57
1766008800000,2025-12-18 00:00:00,838.3,843.2,836.1,842.5,5328.29
1766016000000,2025-12-18 02:00:00,842.5,845.5,838.4,840.8,2713.64
1766023200000,2025-12-18 04:00:00,840.8,846.0,832.3,836.0,8177.97
1766030400000,2025-12-18 06:00:00,836.0,838.7,829.5,831.0,5765.42
1766037600000,2025-12-18 08:00:00,831.0,833.7,829.9,832.8,533.98
