timestamp,datetime,open,high,low,close,volume
1767484800000,2026-01-04 02:00:00,2.1241,2.1449,2.1141,2.126,1163007.6
1767492000000,2026-01-04 04:00:00,2.126,2.1395,2.1203,2.1284,561057.4
1767499200000,2026-01-04 06:00:00,2.1284,2.1455,2.1251,2.145,508205.5
1767506400000,2026-01-04 08:00:00,2.145,2.1566,2.1189,2.135,915360.6
1767513600000,2026-01-04 10:00:00,2.135,2.1508,2.1213,2.1451,711339.5
1767520800000,2026-01-04 12:00:00,2.1451,2.1565,2.1338,2.1549,585372.7
1767528000000,2026-01-04 14:00:00,2.1549,2.1781,2.1442,2.1612,1057620.3
1767535200000,2026-01-04 16:00:00,2.1612,2.167,2.1487,2.1645,539791.6
1767542400000,2026-01-04 18:00:00,2.1645,2.178,2.1594,2.1648,844015.5
1767549600000,2026-01-04 20:00:00,2.1648,2.1671,2.1166,2.1358,1243433.2
1767556800000,2026-01-04 22:00:00,2.1358,2.1514,2.1294,2.1363,428413.2
1767564000000,2026-01-05 00:00:00,2.1363,2.1608,2.1335,2.137,618536.1
