timestamp,open,high,low,close,volume,turnover
2025-08-31T17:15:00,0.8663,0.8677,0.8641,0.8647,16852,14584.9081
2025-08-31T17:00:00,0.8647,0.872,0.8644,0.8663,96472,83890.9633
2025-08-31T16:45:00,0.8665,0.8672,0.8643,0.8647,20138,17425.896
2025-08-31T16:30:00,0.8655,0.869,0.8655,0.8665,23503,20379.9045
2025-08-31T16:15:00,0.8642,0.8666,0.8626,0.8655,118982,102881.9909
2025-08-31T16:00:00,0.8673,0.8683,0.8614,0.8642,65337,56412.1783
2025-08-31T15:45:00,0.8653,0.8675,0.8638,0.8673,39794,34441.6464
2025-08-31T15:30:00,0.8666,0.8671,0.862,0.8653,48803,42155.7155
2025-08-31T15:15:00,0.8656,0.8691,0.8642,0.8666,84526,73240.6589
2025-08-31T15:00:00,0.8691,0.8706,0.8653,0.8656,77553,67367.9536
2025-08-31T14:45:00,0.8714,0.8736,0.8691,0.8691,159823,139299.6813
2025-08-31T14:30:00,0.8709,0.8748,0.8708,0.8714,14783,12902.1964
2025-08-31T14:15:00,0.8706,0.8718,0.8696,0.8709,18967,16512.4272
2025-08-31T14:00:00,0.8756,0.8763,0.8701,0.8706,64575,56385.6794
2025-08-31T13:45:00,0.873,0.8756,0.8717,0.8756,21008,18353.9883
2025-08-31T13:30:00,0.8741,0.8753,0.8716,0.873,39642,34603.1136
2025-08-31T13:15:00,0.869,0.8741,0.867,0.8741,220527,192021.1521
2025-08-31T13:00:00,0.8673,0.8692,0.8662,0.869,58619,50853.5089
2025-08-31T12:45:00,0.866,0.8685,0.8653,0.8673,71773,62182.4608
2025-08-31T12:30:00,0.8676,0.8682,0.8631,0.866,230110,199098.7237
2025-08-31T12:15:00,0.8704,0.8719,0.8673,0.8676,113664,98753.9443
2025-08-31T12:00:00,0.877,0.8775,0.8697,0.8704,65356,57020.4777
2025-08-31T11:45:00,0.8819,0.882,0.8749,0.877,172705,151575.5616
2025-08-31T11:30:00,0.8836,0.8841,0.8819,0.8819,45052,39775.6614
2025-08-31T11:15:00,0.8831,0.8857,0.8824,0.8836,44151,39022.4264
2025-08-31T11:00:00,0.8851,0.8851,0.8824,0.8831,37510,33142.7746
2025-08-31T10:45:00,0.8843,0.8854,0.882,0.8851,39980,35338.7459
2025-08-31T10:30:00,0.8788,0.8843,0.8776,0.8843,57477,50629.4709
2025-08-31T10:15:00,0.8785,0.8808,0.8779,0.8788,50139,44104.9305
2025-08-31T10:00:00,0.8759,0.8789,0.8759,0.8785,33368,29290.9048
2025-08-31T09:45:00,0.8768,0.8768,0.8755,0.8759,38839,34026.3022
2025-08-31T09:30:00,0.8771,0.8788,0.8763,0.8768,56032,49159.3736
2025-08-31T09:15:00,0.8757,0.8771,0.875,0.8771,27441,24033.2452
2025-08-31T09:00:00,0.8737,0.8766,0.8732,0.8757,49760,43573.2424
2025-08-31T08:45:00,0.8746,0.8749,0.8732,0.8737,35637,31142.6316
2025-08-31T08:30:00,0.8741,0.8761,0.8731,0.8746,47162,41247.9327
2025-08-31T08:15:00,0.8762,0.8762,0.874,0.8741,22808,19956.0927
2025-08-31T08:00:00,0.8763,0.877,0.8751,0.8762,27124,23766.668
2025-08-31T07:45:00,0.876,0.8764,0.8749,0.8763,19612,17174.7382
2025-08-31T07:30:00,0.874,0.8765,0.874,0.876,34907,30557.0385
2025-08-31T07:15:00,0.8768,0.8777,0.8738,0.874,22726,19904.7528
2025-08-31T07:00:00,0.878,0.8781,0.8753,0.8768,22480,19705.055
2025-08-31T06:45:00,0.8756,0.878,0.8751,0.878,19228,16852.0535
2025-08-31T06:30:00,0.8766,0.8776,0.8756,0.8756,42190,36983.0266
2025-08-31T06:15:00,0.8832,0.8832,0.8765,0.8766,262349,230929.9868
2025-08-31T06:00:00,0.8858,0.8861,0.8828,0.8832,53323,47153.2382
2025-08-31T05:45:00,0.8851,0.8872,0.8846,0.8858,51938,46009.5529
2025-08-31T05:30:00,0.8842,0.8853,0.8832,0.8851,38425,33973.8635
2025-08-31T05:15:00,0.8859,0.8862,0.8838,0.8842,28944,25615.6562
2025-08-31T05:00:00,0.8866,0.8877,0.8855,0.8859,51088,45299.2279
