timestamp,open,high,low,close,volume,turnover
2025-08-31T17:25:00,0.004776,0.004778,0.004773,0.004775,22620,108.00699
2025-08-31T17:20:00,0.004764,0.004776,0.004764,0.004776,17020,81.25029
2025-08-31T17:15:00,0.004767,0.004772,0.004764,0.004764,75310,359.05105
2025-08-31T17:10:00,0.004821,0.00483,0.004764,0.004767,821070,3938.96564
2025-08-31T17:05:00,0.004821,0.004839,0.004815,0.004821,203140,980.42438
2025-08-31T17:00:00,0.004803,0.004821,0.004803,0.004821,171700,826.00153
2025-08-31T16:55:00,0.004798,0.004803,0.004798,0.004803,2930,14.06883
2025-08-31T16:50:00,0.004796,0.004817,0.004796,0.004798,41320,198.6005
2025-08-31T16:45:00,0.004804,0.004814,0.004796,0.004796,188090,903.2993
2025-08-31T16:40:00,0.004805,0.004805,0.004802,0.004804,14030,67.378
2025-08-31T16:35:00,0.004807,0.004807,0.004805,0.004805,2500,12.0154
2025-08-31T16:30:00,0.004797,0.004807,0.004797,0.004807,57370,275.60403
2025-08-31T16:25:00,0.004792,0.004797,0.004782,0.004797,37340,178.95413
2025-08-31T16:20:00,0.004784,0.004792,0.004784,0.004792,25590,122.61236
2025-08-31T16:15:00,0.004764,0.004788,0.004764,0.004784,582070,2783.14235
2025-08-31T16:10:00,0.004756,0.004768,0.004756,0.004764,325690,1551.05626
2025-08-31T16:05:00,0.004784,0.004784,0.00471,0.004756,975270,4613.34026
2025-08-31T16:00:00,0.004783,0.004808,0.004783,0.004784,64050,307.05314
2025-08-31T15:55:00,0.004778,0.004785,0.004778,0.004783,44350,212.12022
2025-08-31T15:50:00,0.004782,0.004784,0.004771,0.004778,37600,179.64185
2025-08-31T15:45:00,0.004782,0.004783,0.004772,0.004782,31020,148.24403
2025-08-31T15:40:00,0.00478,0.004782,0.004763,0.004782,104190,496.93165
2025-08-31T15:35:00,0.004772,0.004784,0.004759,0.00478,130610,622.89232
2025-08-31T15:30:00,0.004768,0.004776,0.004762,0.004772,103580,494.01018
2025-08-31T15:25:00,0.004769,0.004769,0.004766,0.004768,8170,38.94686
2025-08-31T15:20:00,0.004772,0.004783,0.004769,0.004769,84230,402.55381
2025-08-31T15:15:00,0.004771,0.004782,0.004761,0.004772,121520,580.77698
2025-08-31T15:10:00,0.004797,0.004797,0.004771,0.004771,131130,627.28703
2025-08-31T15:05:00,0.004807,0.004807,0.004797,0.004797,16020,76.91559
2025-08-31T15:00:00,0.004812,0.004819,0.004807,0.004807,48130,231.58268
2025-08-31T14:55:00,0.004786,0.004812,0.004786,0.004812,356140,1709.79034
2025-08-31T14:50:00,0.004776,0.004786,0.004776,0.004786,8140,38.93513
2025-08-31T14:45:00,0.004793,0.004793,0.004753,0.004776,188690,900.7521
2025-08-31T14:40:00,0.004804,0.004804,0.004783,0.004793,447200,2141.66523
2025-08-31T14:35:00,0.004803,0.004804,0.004803,0.004804,510,2.45004
2025-08-31T14:30:00,0.004797,0.004803,0.004797,0.004803,9900,47.5398
2025-08-31T14:25:00,0.004795,0.004801,0.004795,0.004797,54100,259.59676
2025-08-31T14:20:00,0.004821,0.004821,0.004795,0.004795,59590,286.55911
2025-08-31T14:15:00,0.00482,0.004823,0.004818,0.004821,17250,83.14958
2025-08-31T14:10:00,0.00482,0.00482,0.00482,0.00482,0,0
2025-08-31T14:05:00,0.00482,0.00482,0.00482,0.00482,0,0
2025-08-31T14:00:00,0.004807,0.00482,0.004807,0.00482,42170,203.12742
2025-08-31T13:55:00,0.004807,0.004807,0.004807,0.004807,0,0
2025-08-31T13:50:00,0.004808,0.004814,0.004806,0.004807,120900,581.84612
2025-08-31T13:45:00,0.004806,0.004809,0.004802,0.004808,12170,58.47113
2025-08-31T13:40:00,0.004807,0.004807,0.004802,0.004806,5020,24.11792
2025-08-31T13:35:00,0.004811,0.004811,0.004807,0.004807,20,0.09614
2025-08-31T13:30:00,0.004821,0.004825,0.004811,0.004811,83880,404.15053
2025-08-31T13:25:00,0.004808,0.004821,0.004805,0.004821,33950,163.39523
2025-08-31T13:20:00,0.004815,0.004815,0.004804,0.004808,119860,576.3064
