timestamp,datetime,open,high,low,close,volume
1765288800000,2025-12-09 16:00:00,0.1812,0.1822,0.1812,0.1812,107282.0
1765289700000,2025-12-09 16:15:00,0.1812,0.1813,0.1802,0.1805,262587.0
1765290600000,2025-12-09 16:30:00,0.1805,0.1813,0.1796,0.1803,126658.0
1765291500000,2025-12-09 16:45:00,0.1803,0.1807,0.1802,0.1804,12465.0
1765292400000,2025-12-09 17:00:00,0.1804,0.1841,0.1804,0.1818,215899.0
1765293300000,2025-12-09 17:15:00,0.1818,0.1843,0.1817,0.1835,44563.0
1765294200000,2025-12-09 17:30:00,0.1835,0.1854,0.1832,0.1853,51582.0
1765295100000,2025-12-09 17:45:00,0.1853,0.1867,0.1851,0.1864,51835.0
1765296000000,2025-12-09 18:00:00,0.1864,0.1896,0.1864,0.1894,294344.0
1765296900000,2025-12-09 18:15:00,0.1894,0.1901,0.1885,0.1887,46156.0
1765297800000,2025-12-09 18:30:00,0.1887,0.1905,0.1887,0.19,106226.0
1765298700000,2025-12-09 18:45:00,0.19,0.1922,0.1895,0.1917,74505.0
1765299600000,2025-12-09 19:00:00,0.1917,0.1926,0.1917,0.1918,64210.0
1765300500000,2025-12-09 19:15:00,0.1918,0.192,0.1903,0.1911,193845.0
1765301400000,2025-12-09 19:30:00,0.1911,0.1915,0.19,0.1906,86688.0
1765302300000,2025-12-09 19:45:00,0.1906,0.1909,0.1903,0.1905,25606.0
1765303200000,2025-12-09 20:00:00,0.1905,0.1913,0.1905,0.191,28465.0
1765304100000,2025-12-09 20:15:00,0.191,0.1911,0.1904,0.1907,50437.0
1765305000000,2025-12-09 20:30:00,0.1907,0.1907,0.19,0.19,18257.0
1765305900000,2025-12-09 20:45:00,0.19,0.1901,0.1896,0.1901,34255.0
1765306800000,2025-12-09 21:00:00,0.1901,0.1901,0.1891,0.1901,45434.0
1765307700000,2025-12-09 21:15:00,0.1901,0.1907,0.19,0.1905,55268.0
1765308600000,2025-12-09 21:30:00,0.1905,0.191,0.1893,0.1893,78487.0
1765309500000,2025-12-09 21:45:00,0.1893,0.19,0.1893,0.1899,4511.0
1765310400000,2025-12-09 22:00:00,0.1899,0.1905,0.1898,0.1898,137148.0
1765311300000,2025-12-09 22:15:00,0.1898,0.1899,0.1868,0.1876,67725.0
1765312200000,2025-12-09 22:30:00,0.1876,0.1881,0.1868,0.1878,25994.0
1765313100000,2025-12-09 22:45:00,0.1878,0.1884,0.1876,0.1877,30960.0
1765314000000,2025-12-09 23:00:00,0.1877,0.1884,0.1876,0.1877,18914.0
1765314900000,2025-12-09 23:15:00,0.1877,0.1881,0.1876,0.188,2707.0
1765315800000,2025-12-09 23:30:00,0.188,0.188,0.1871,0.1871,41441.0
1765316700000,2025-12-09 23:45:00,0.1871,0.1871,0.1855,0.1866,86437.0
1765317600000,2025-12-10 00:00:00,0.1866,0.1878,0.1866,0.1876,11351.0
1765318500000,2025-12-10 00:15:00,0.1876,0.1876,0.1871,0.1875,18514.0
1765319400000,2025-12-10 00:30:00,0.1875,0.1889,0.1875,0.1889,61533.0
1765320300000,2025-12-10 00:45:00,0.1889,0.1893,0.1886,0.1887,26195.0
1765321200000,2025-12-10 01:00:00,0.1887,0.1888,0.1883,0.1883,16451.0
1765322100000,2025-12-10 01:15:00,0.1883,0.1888,0.1882,0.1888,6861.0
1765323000000,2025-12-10 01:30:00,0.1888,0.189,0.1887,0.1888,14710.0
1765323900000,2025-12-10 01:45:00,0.1888,0.1888,0.1876,0.1876,17331.0
1765324800000,2025-12-10 02:00:00,0.1876,0.1882,0.1876,0.188,19600.0
1765325700000,2025-12-10 02:15:00,0.188,0.188,0.1872,0.1874,2822.0
1765326600000,2025-12-10 02:30:00,0.1874,0.1876,0.1869,0.1871,1539.0
1765327500000,2025-12-10 02:45:00,0.1871,0.1874,0.1866,0.1866,25400.0
1765328400000,2025-12-10 03:00:00,0.1866,0.1868,0.1862,0.1863,7108.0
1765329300000,2025-12-10 03:15:00,0.1863,0.1866,0.1861,0.1863,132250.0
1765330200000,2025-12-10 03:30:00,0.1863,0.1863,0.1855,0.1857,50854.0
1765331100000,2025-12-10 03:45:00,0.1857,0.1861,0.1856,0.1861,33991.0
1765332000000,2025-12-10 04:00:00,0.1861,0.1861,0.1856,0.1859,11839.0
1765332900000,2025-12-10 04:15:00,0.1859,0.1864,0.1859,0.1864,2782.0
