timestamp,open,high,low,close,volume,turnover
2025-08-31T17:28:00,0.001025,0.001025,0.001025,0.001025,0,0
2025-08-31T17:27:00,0.001025,0.001025,0.001025,0.001025,0,0
2025-08-31T17:26:00,0.001025,0.001025,0.001025,0.001025,0,0
2025-08-31T17:25:00,0.001025,0.001025,0.001025,0.001025,0,0
2025-08-31T17:24:00,0.001025,0.001025,0.001025,0.001025,0,0
2025-08-31T17:23:00,0.001025,0.001025,0.001025,0.001025,0,0
2025-08-31T17:22:00,0.001025,0.001025,0.001025,0.001025,0,0
2025-08-31T17:21:00,0.001025,0.001025,0.001025,0.001025,0,0
2025-08-31T17:20:00,0.001025,0.001025,0.001025,0.001025,0,0
2025-08-31T17:19:00,0.001025,0.001025,0.001025,0.001025,0,0
2025-08-31T17:18:00,0.001025,0.001025,0.001025,0.001025,0,0
2025-08-31T17:17:00,0.001025,0.001025,0.001025,0.001025,0,0
2025-08-31T17:16:00,0.001025,0.001025,0.001025,0.001025,0,0
2025-08-31T17:15:00,0.001025,0.001025,0.001025,0.001025,17900,18.3475
2025-08-31T17:14:00,0.001025,0.001025,0.001025,0.001025,136600,140.015
2025-08-31T17:13:00,0.001025,0.001025,0.001025,0.001025,5700,5.8425
2025-08-31T17:12:00,0.001025,0.001025,0.001025,0.001025,0,0
2025-08-31T17:11:00,0.001025,0.001025,0.001025,0.001025,0,0
2025-08-31T17:10:00,0.001025,0.001025,0.001025,0.001025,0,0
2025-08-31T17:09:00,0.001025,0.001025,0.001025,0.001025,0,0
2025-08-31T17:08:00,0.001026,0.001026,0.001025,0.001025,52200,53.505
2025-08-31T17:07:00,0.001026,0.001026,0.001026,0.001026,0,0
2025-08-31T17:06:00,0.001026,0.001026,0.001026,0.001026,0,0
2025-08-31T17:05:00,0.001026,0.001026,0.001026,0.001026,0,0
2025-08-31T17:04:00,0.001025,0.001026,0.001025,0.001026,565100,579.6381
2025-08-31T17:03:00,0.001022,0.001025,0.001022,0.001025,249700,255.5481
2025-08-31T17:02:00,0.001022,0.001022,0.001022,0.001022,166200,169.8564
2025-08-31T17:01:00,0.00102,0.001022,0.00102,0.001022,142200,145.3284
2025-08-31T17:00:00,0.001024,0.001024,0.00102,0.00102,143800,146.8005
2025-08-31T16:59:00,0.001024,0.001024,0.001024,0.001024,0,0
2025-08-31T16:58:00,0.001021,0.001024,0.001021,0.001024,609000,623.2617
2025-08-31T16:57:00,0.001021,0.001021,0.001021,0.001021,0,0
2025-08-31T16:56:00,0.001021,0.001021,0.001021,0.001021,0,0
2025-08-31T16:55:00,0.00102,0.001021,0.00102,0.001021,4900,5.0029
2025-08-31T16:54:00,0.001023,0.001023,0.00102,0.00102,39200,40.0211
2025-08-31T16:53:00,0.001023,0.001023,0.001023,0.001023,0,0
2025-08-31T16:52:00,0.001023,0.001023,0.001022,0.001023,129500,132.47
2025-08-31T16:51:00,0.001023,0.001023,0.001023,0.001023,0,0
2025-08-31T16:50:00,0.001024,0.001024,0.001023,0.001023,11000,11.253
2025-08-31T16:49:00,0.001024,0.001024,0.001024,0.001024,5400,5.5296
2025-08-31T16:48:00,0.001022,0.001024,0.001022,0.001024,11000,11.2591
2025-08-31T16:47:00,0.001024,0.001024,0.001022,0.001022,36000,36.792
2025-08-31T16:46:00,0.001024,0.001024,0.001024,0.001024,0,0
2025-08-31T16:45:00,0.001024,0.001024,0.001024,0.001024,0,0
2025-08-31T16:44:00,0.001024,0.001024,0.001024,0.001024,0,0
2025-08-31T16:43:00,0.001024,0.001024,0.001024,0.001024,0,0
2025-08-31T16:42:00,0.001024,0.001024,0.001024,0.001024,0,0
2025-08-31T16:41:00,0.001024,0.001024,0.001024,0.001024,0,0
2025-08-31T16:40:00,0.001024,0.001024,0.001024,0.001024,0,0
2025-08-31T16:39:00,0.001023,0.001025,0.001023,0.001024,125500,128.5728
