timestamp,datetime,open,high,low,close,volume
1766131200000,2025-12-19 10:00:00,0.02571,0.02578,0.0254,0.02549,1473488.0
1766138400000,2025-12-19 12:00:00,0.02549,0.02561,0.02543,0.02549,352348.0
1766145600000,2025-12-19 14:00:00,0.02549,0.02564,0.02539,0.02552,442938.0
1766152800000,2025-12-19 16:00:00,0.02552,0.02594,0.02529,0.02555,864775.0
1766160000000,2025-12-19 18:00:00,0.02555,0.026,0.02544,0.02548,1746623.0
1766167200000,2025-12-19 20:00:00,0.02548,0.02645,0.02548,0.02632,1865483.0
1766174400000,2025-12-19 22:00:00,0.02632,0.02658,0.02623,0.02623,717311.0
1766181600000,2025-12-20 00:00:00,0.02623,0.02658,0.02623,0.02632,867314.0
1766188800000,2025-12-20 02:00:00,0.02632,0.02664,0.02632,0.02635,723059.0
1766196000000,2025-12-20 04:00:00,0.02635,0.02657,0.02628,0.02647,149941.0
1766203200000,2025-12-20 06:00:00,0.02647,0.0265,0.02625,0.02643,334090.0
1766210400000,2025-12-20 08:00:00,0.02643,0.02645,0.0264,0.0264,19970.0
