timestamp,open,high,low,close,volume,turnover
2025-08-31T17:20:00,203.87,204.27,203.86,204.09,21206.9,4327746.884
2025-08-31T17:15:00,204.03,204.45,203.65,203.87,71423.6,14571879.172
2025-08-31T17:10:00,204.25,204.39,203.9,204.03,51065,10426120.375
2025-08-31T17:05:00,204.36,204.83,204.2,204.25,48864.7,9991782.882
2025-08-31T17:00:00,203.66,204.54,203.54,204.36,60082.7,12265856.923
2025-08-31T16:55:00,203.54,203.76,203.35,203.66,16865.7,3432848.044
2025-08-31T16:50:00,203.39,203.86,203.38,203.54,36127.8,7356290.941
2025-08-31T16:45:00,203.24,203.48,203.12,203.39,20561,4180715.517
2025-08-31T16:40:00,202.93,203.27,202.91,203.24,12284.6,2495437.177
2025-08-31T16:35:00,202.96,203.21,202.84,202.93,21532.3,4371492.738
2025-08-31T16:30:00,202.37,203.23,202.34,202.96,70287.9,14257580.631
2025-08-31T16:25:00,202.14,202.5,202.04,202.37,11780.3,2382997.014
2025-08-31T16:20:00,202.21,202.22,201.86,202.14,11530.8,2329467.491
2025-08-31T16:15:00,201.93,202.25,201.62,202.21,25178.2,5084213.291
2025-08-31T16:10:00,201.63,201.93,201.39,201.93,40774.3,8219191.849
2025-08-31T16:05:00,201.78,201.84,201.51,201.63,33304.4,6714655.868
2025-08-31T16:00:00,201.97,202.42,201.75,201.78,25668.8,5184651.838
2025-08-31T15:55:00,201.75,202.14,201.75,201.97,28357.6,5726134.246
2025-08-31T15:50:00,202.12,202.17,201.62,201.75,34861.7,7035411.327
2025-08-31T15:45:00,202.24,202.55,202.1,202.12,25683.2,5196778.856
2025-08-31T15:40:00,201.82,202.25,201.8,202.24,24532.5,4957476.327
2025-08-31T15:35:00,202.35,202.38,201.72,201.82,123633.2,24963041.723
2025-08-31T15:30:00,202.69,202.96,202.3,202.35,29848.4,6045309.527
2025-08-31T15:25:00,202.9,203.06,202.69,202.69,10592,2148792.55
2025-08-31T15:20:00,203.05,203.54,202.9,202.9,18269.7,3712641.58
2025-08-31T15:15:00,202.68,203.2,202.56,203.05,17338,3516485.15
2025-08-31T15:10:00,202.82,203.11,202.65,202.68,21876.7,4437468.962
2025-08-31T15:05:00,203.17,203.27,202.66,202.82,28483.2,5780129.169
2025-08-31T15:00:00,203.28,203.71,203.14,203.17,32209.4,6554124.391
2025-08-31T14:55:00,203.13,203.56,203,203.28,13255.3,2694313.704
2025-08-31T14:50:00,203.19,203.33,203,203.13,9117.3,1851926.332
2025-08-31T14:45:00,203.1,203.44,202.58,203.19,25820.9,5244603.37
2025-08-31T14:40:00,202.99,203.15,202.85,203.1,21766.1,4418830.355
2025-08-31T14:35:00,203.17,203.2,202.77,202.99,20917.9,4246203.434
2025-08-31T14:30:00,202.48,203.19,202.39,203.17,31958.7,6478243.56
2025-08-31T14:25:00,202.65,202.74,202.35,202.48,27873.6,5646259.447
2025-08-31T14:20:00,202.89,202.89,202.5,202.65,18459.9,3740561.517
2025-08-31T14:15:00,202.7,203.04,202.66,202.89,15325,3109051.803
2025-08-31T14:10:00,203.13,203.21,202.53,202.7,21976.8,4457023.275
2025-08-31T14:05:00,203.1,203.19,202.79,203.13,16453.4,3340116.641
2025-08-31T14:00:00,203.59,203.75,202.98,203.1,47087.1,9568489.19
2025-08-31T13:55:00,203.32,203.7,203.26,203.59,18819.8,3829916.712
2025-08-31T13:50:00,203.21,203.67,203.18,203.32,16266.8,3308903.581
2025-08-31T13:45:00,203.34,203.63,203.07,203.21,28235,5743799.285
2025-08-31T13:40:00,202.93,203.37,202.78,203.34,16230.4,3295796.121
2025-08-31T13:35:00,203.09,203.26,202.87,202.93,40598.6,8247174.927
2025-08-31T13:30:00,203.46,203.77,203.02,203.09,40000,8138216.472
2025-08-31T13:25:00,203.02,203.57,202.94,203.46,40767.4,8287376.874
2025-08-31T13:20:00,202.86,203.02,202.51,203.02,33573.3,6810087.263
2025-08-31T13:15:00,203.14,203.17,202.08,202.86,112185.2,22707447.083
2025-08-31T17:20:00,203.87,204.27,203.86,203.97,20573,4198393.27
