timestamp,datetime,open,high,low,close,volume
1765249200000,2025-12-09 05:00:00,8.81,8.864,8.731,8.848,33853.4
1765252800000,2025-12-09 06:00:00,8.848,8.857,8.704,8.756,29158.8
1765256400000,2025-12-09 07:00:00,8.756,8.937,8.711,8.884,32950.9
1765260000000,2025-12-09 08:00:00,8.884,9.005,8.775,8.954,39053.4
1765263600000,2025-12-09 09:00:00,8.954,9.152,8.936,9.039,77383.4
1765267200000,2025-12-09 10:00:00,9.039,9.151,8.962,9.025,65201.2
1765270800000,2025-12-09 11:00:00,9.025,9.111,8.942,9.023,41626.5
1765274400000,2025-12-09 12:00:00,9.023,9.144,9.005,9.133,27891.3
1765278000000,2025-12-09 13:00:00,9.133,9.258,9.065,9.196,78999.4
1765281600000,2025-12-09 14:00:00,9.196,9.581,9.145,9.478,175124.1
1765285200000,2025-12-09 15:00:00,9.478,10.038,9.465,9.922,281443.1
1765288800000,2025-12-09 16:00:00,9.922,10.11,9.74,10.032,364310.1
1765292400000,2025-12-09 17:00:00,10.032,10.485,9.993,10.295,477101.1
1765296000000,2025-12-09 18:00:00,10.295,10.578,9.791,10.01,498587.3
1765299600000,2025-12-09 19:00:00,10.01,10.185,9.925,10.079,158344.5
1765303200000,2025-12-09 20:00:00,10.079,10.294,10.049,10.276,108607.3
1765306800000,2025-12-09 21:00:00,10.276,10.401,10.226,10.297,107602.3
1765310400000,2025-12-09 22:00:00,10.297,10.35,10.139,10.299,150317.5
1765314000000,2025-12-09 23:00:00,10.299,10.474,10.2,10.35,143586.9
1765317600000,2025-12-10 00:00:00,10.35,10.639,10.348,10.561,121815.2
1765321200000,2025-12-10 01:00:00,10.561,10.676,10.455,10.48,114056.3
1765324800000,2025-12-10 02:00:00,10.48,10.48,10.249,10.283,126958.3
1765328400000,2025-12-10 03:00:00,10.283,10.442,10.234,10.298,61586.9
1765332000000,2025-12-10 04:00:00,10.298,10.41,10.251,10.368,32199.2
