timestamp,datetime,open,high,low,close,volume
1765971900000,2025-12-17 13:45:00,0.7316,0.7323,0.7302,0.7315,2645.1
1765972800000,2025-12-17 14:00:00,0.7315,0.7344,0.7315,0.7336,1641.1
1765973700000,2025-12-17 14:15:00,0.7336,0.7336,0.7319,0.7333,118.2
1765974600000,2025-12-17 14:30:00,0.7333,0.7333,0.7318,0.732,555.8
1765975500000,2025-12-17 14:45:00,0.732,0.7323,0.7308,0.732,350.6
1765976400000,2025-12-17 15:00:00,0.732,0.7337,0.7292,0.7292,2037.3
1765977300000,2025-12-17 15:15:00,0.7292,0.7298,0.7283,0.7296,4687.8
1765978200000,2025-12-17 15:30:00,0.7296,0.7308,0.7293,0.7308,1036.7
1765979100000,2025-12-17 15:45:00,0.7308,0.734,0.7305,0.7327,3245.0
1765980000000,2025-12-17 16:00:00,0.7327,0.7327,0.7294,0.7298,1311.2
1765980900000,2025-12-17 16:15:00,0.7298,0.7301,0.7201,0.7259,86279.6
1765981800000,2025-12-17 16:30:00,0.7259,0.727,0.7182,0.7211,9891.4
1765982700000,2025-12-17 16:45:00,0.7211,0.7347,0.7135,0.732,30533.7
1765983600000,2025-12-17 17:00:00,0.732,0.7363,0.7303,0.7356,13785.5
1765984500000,2025-12-17 17:15:00,0.7356,0.7376,0.731,0.7334,2488.9
1765985400000,2025-12-17 17:30:00,0.7334,0.7334,0.7256,0.7279,18771.4
1765986300000,2025-12-17 17:45:00,0.7279,0.7279,0.7167,0.717,26781.0
1765987200000,2025-12-17 18:00:00,0.717,0.7208,0.713,0.713,28364.7
1765988100000,2025-12-17 18:15:00,0.713,0.713,0.7014,0.705,43387.9
1765989000000,2025-12-17 18:30:00,0.705,0.7112,0.7025,0.7081,17568.4
1765989900000,2025-12-17 18:45:00,0.7081,0.7103,0.7071,0.7082,1942.5
1765990800000,2025-12-17 19:00:00,0.7082,0.7108,0.7037,0.7075,8777.1
1765991700000,2025-12-17 19:15:00,0.7075,0.7113,0.7064,0.711,2055.8
1765992600000,2025-12-17 19:30:00,0.711,0.711,0.7027,0.7027,515.8
1765993500000,2025-12-17 19:45:00,0.7027,0.7048,0.6992,0.7007,4705.4
1765994400000,2025-12-17 20:00:00,0.7007,0.703,0.7007,0.7007,2357.7
1765995300000,2025-12-17 20:15:00,0.7007,0.7018,0.6973,0.7014,10147.9
1765996200000,2025-12-17 20:30:00,0.7014,0.7014,0.6903,0.6929,5106.0
1765997100000,2025-12-17 20:45:00,0.6929,0.6942,0.6878,0.6884,7302.6
1765998000000,2025-12-17 21:00:00,0.6884,0.6906,0.687,0.6906,3448.7
1765998900000,2025-12-17 21:15:00,0.6906,0.6938,0.69,0.6916,2899.7
1765999800000,2025-12-17 21:30:00,0.6916,0.6931,0.6899,0.6911,1093.9
1766000700000,2025-12-17 21:45:00,0.6911,0.6965,0.6911,0.6964,1062.9
1766001600000,2025-12-17 22:00:00,0.6964,0.6974,0.6952,0.6967,2722.8
1766002500000,2025-12-17 22:15:00,0.6967,0.7038,0.6967,0.7038,1659.0
1766003400000,2025-12-17 22:30:00,0.7038,0.7038,0.6992,0.7013,4053.6
1766004300000,2025-12-17 22:45:00,0.7013,0.7024,0.699,0.6993,2321.0
1766005200000,2025-12-17 23:00:00,0.6993,0.702,0.6992,0.7016,2969.5
1766006100000,2025-12-17 23:15:00,0.7016,0.7032,0.7002,0.7004,1210.7
1766007000000,2025-12-17 23:30:00,0.7004,0.7011,0.6977,0.6985,1557.0
1766007900000,2025-12-17 23:45:00,0.6985,0.6988,0.6953,0.6961,3509.4
1766008800000,2025-12-18 00:00:00,0.6961,0.6975,0.6933,0.6971,12863.2
1766009700000,2025-12-18 00:15:00,0.6971,0.7,0.6965,0.7,914.0
1766010600000,2025-12-18 00:30:00,0.7,0.7,0.6975,0.6985,1282.4
1766011500000,2025-12-18 00:45:00,0.6985,0.6999,0.6979,0.6999,2424.8
1766012400000,2025-12-18 01:00:00,0.6999,0.7004,0.697,0.697,709.6
1766013300000,2025-12-18 01:15:00,0.697,0.697,0.694,0.694,409.3
1766014200000,2025-12-18 01:30:00,0.694,0.6959,0.6937,0.6959,467.3
1766015100000,2025-12-18 01:45:00,0.6959,0.6983,0.6959,0.6982,1107.1
1766016000000,2025-12-18 02:00:00,0.6982,0.7,0.6975,0.6975,977.7
