timestamp,datetime,open,high,low,close,volume
1765936800000,2025-12-17 04:00:00,0.08802,0.09023,0.088,0.08979,1776256.0
1765944000000,2025-12-17 06:00:00,0.08979,0.09222,0.08963,0.08995,2870322.0
1765951200000,2025-12-17 08:00:00,0.08995,0.0939,0.0894,0.0938,1806689.0
1765958400000,2025-12-17 10:00:00,0.0938,0.10387,0.09348,0.10041,31015807.0
1765965600000,2025-12-17 12:00:00,0.10041,0.1006,0.09263,0.0981,17077781.0
1765972800000,2025-12-17 14:00:00,0.0981,0.09929,0.09028,0.09204,9240971.0
1765980000000,2025-12-17 16:00:00,0.09204,0.09236,0.08522,0.08551,9656284.0
1765987200000,2025-12-17 18:00:00,0.08551,0.09321,0.08451,0.09184,10578795.0
1765994400000,2025-12-17 20:00:00,0.09184,0.09333,0.08739,0.08974,5414340.0
1766001600000,2025-12-17 22:00:00,0.08974,0.09121,0.08931,0.09046,2562343.0
1766008800000,2025-12-18 00:00:00,0.09046,0.0915,0.08815,0.08846,2399274.0
1766016000000,2025-12-18 02:00:00,0.08846,0.08866,0.08821,0.08865,80387.0
