timestamp,datetime,open,high,low,close,volume
1763132400000,2025-11-14 17:00:00,0.3738,0.3738,0.37,0.3706,36106.0
1763133300000,2025-11-14 17:15:00,0.3706,0.3745,0.3704,0.3734,9059.0
1763134200000,2025-11-14 17:30:00,0.3734,0.3743,0.3722,0.3725,18901.0
1763135100000,2025-11-14 17:45:00,0.3725,0.3766,0.3725,0.3732,38122.0
1763136000000,2025-11-14 18:00:00,0.3732,0.3743,0.3726,0.3736,47285.0
1763136900000,2025-11-14 18:15:00,0.3736,0.3783,0.3727,0.3777,27969.0
1763137800000,2025-11-14 18:30:00,0.3777,0.3791,0.3762,0.3764,19690.0
1763138700000,2025-11-14 18:45:00,0.3764,0.3778,0.3744,0.3775,44508.0
1763139600000,2025-11-14 19:00:00,0.3775,0.3788,0.3766,0.3781,3151.0
1763140500000,2025-11-14 19:15:00,0.3781,0.3781,0.3756,0.376,1724.0
1763141400000,2025-11-14 19:30:00,0.376,0.3768,0.3752,0.3758,6674.0
1763142300000,2025-11-14 19:45:00,0.3758,0.3764,0.3719,0.3735,35285.0
1763143200000,2025-11-14 20:00:00,0.3735,0.3781,0.3722,0.3775,10018.0
1763144100000,2025-11-14 20:15:00,0.3775,0.378,0.3752,0.3762,14828.0
1763145000000,2025-11-14 20:30:00,0.3762,0.3773,0.3741,0.3746,2313.0
1763145900000,2025-11-14 20:45:00,0.3746,0.3753,0.3735,0.3746,3252.0
1763146800000,2025-11-14 21:00:00,0.3746,0.377,0.3736,0.377,5201.0
1763147700000,2025-11-14 21:15:00,0.377,0.3806,0.377,0.3797,7466.0
1763148600000,2025-11-14 21:30:00,0.3797,0.3797,0.3785,0.3786,1268.0
1763149500000,2025-11-14 21:45:00,0.3786,0.3818,0.3786,0.3806,4569.0
1763150400000,2025-11-14 22:00:00,0.3806,0.3812,0.3788,0.3793,2426.0
1763151300000,2025-11-14 22:15:00,0.3793,0.3793,0.377,0.377,2333.0
1763152200000,2025-11-14 22:30:00,0.377,0.3774,0.3704,0.3708,34418.0
1763153100000,2025-11-14 22:45:00,0.3708,0.3729,0.3679,0.3706,82905.0
1763154000000,2025-11-14 23:00:00,0.3706,0.3748,0.3696,0.3743,17736.0
1763154900000,2025-11-14 23:15:00,0.3743,0.3751,0.3735,0.3735,2148.0
1763155800000,2025-11-14 23:30:00,0.3735,0.3737,0.3724,0.3737,3208.0
1763156700000,2025-11-14 23:45:00,0.3737,0.3741,0.3728,0.3733,4050.0
1763157600000,2025-11-15 00:00:00,0.3733,0.3745,0.3701,0.3704,62339.0
1763158500000,2025-11-15 00:15:00,0.3704,0.371,0.3677,0.3707,41499.0
1763159400000,2025-11-15 00:30:00,0.3707,0.3721,0.3706,0.3706,9401.0
1763160300000,2025-11-15 00:45:00,0.3706,0.3716,0.367,0.3679,27748.0
1763161200000,2025-11-15 01:00:00,0.3679,0.3679,0.3578,0.3645,117899.0
1763162100000,2025-11-15 01:15:00,0.3645,0.3662,0.3613,0.3628,73194.0
1763163000000,2025-11-15 01:30:00,0.3628,0.3647,0.3617,0.3645,13613.0
1763163900000,2025-11-15 01:45:00,0.3645,0.3676,0.3645,0.3656,18992.0
1763164800000,2025-11-15 02:00:00,0.3656,0.3711,0.3651,0.3707,41794.0
1763165700000,2025-11-15 02:15:00,0.3707,0.373,0.3699,0.3721,18720.0
1763166600000,2025-11-15 02:30:00,0.3721,0.374,0.3703,0.3733,29220.0
1763167500000,2025-11-15 02:45:00,0.3733,0.3737,0.3714,0.3733,6560.0
1763168400000,2025-11-15 03:00:00,0.3733,0.3737,0.3719,0.3731,17783.0
1763169300000,2025-11-15 03:15:00,0.3731,0.3743,0.3721,0.373,19989.0
1763170200000,2025-11-15 03:30:00,0.373,0.3736,0.3729,0.3735,1974.0
1763171100000,2025-11-15 03:45:00,0.3735,0.3738,0.3722,0.3727,5535.0
1763172000000,2025-11-15 04:00:00,0.3727,0.3731,0.3705,0.3712,28761.0
1763172900000,2025-11-15 04:15:00,0.3712,0.3729,0.3709,0.3729,6169.0
1763173800000,2025-11-15 04:30:00,0.3729,0.3731,0.3716,0.3731,2593.0
1763174700000,2025-11-15 04:45:00,0.3731,0.3748,0.3731,0.3748,9577.0
1763175600000,2025-11-15 05:00:00,0.3748,0.3755,0.3738,0.3742,6816.0
1763176500000,2025-11-15 05:15:00,0.3742,0.3748,0.3742,0.3747,829.0
